timestamp,CBO.PCIE_DATA_BYTES
2.000315531,#NC#NC#NC#NC#NC#NC#NC#NC
3.000510333,0.00762939453125
4.000727693,0.0
5.000923872,0.0
6.001128119,0.0
7.001332803,#NC#NC#NC#NC#NC#NC#NC#NC
8.001619541,0.0
9.001851952,0.0
10.002083370,0.0
11.002313612,0.0
12.002538593,#NC#NC#NC#NC#NC#NC#NC#NC
13.002763848,0.0
14.003890321,0.0
15.004123693,0.0
16.004378699,0.0
17.004653377,#NC#NC#NC#NC#NC#NC#NC#NC
18.004953220,64.1542358398
19.005248384,63.8684692383
20.005846253,63.9151000977
21.006134573,64.2547607422
22.006430834,64.7542114258
23.006702352,#NC#NC#NC#NC#NC#NC#NC#NC
24.006998732,63.8956298828
25.007294549,64.1338500977
26.007590660,64.3551025391
27.007899429,64.3574829102
28.008169672,#NC#NC#NC#NC#NC#NC#NC#NC
29.008465188,64.6172485352
30.008750028,63.9435424805
31.009035469,63.9287719727
32.009331757,62.3744506836
33.009847341,#NC#NC#NC#NC#NC#NC#NC#NC
34.010147044,63.8162231445
35.010446208,63.7518920898
36.010742846,64.5821533203
37.011040643,64.4437255859
38.011337893,64.4751586914
39.011623298,#NC#NC#NC#NC#NC#NC#NC#NC
40.011922462,64.4904174805
41.012218414,62.3674316406
42.012512285,63.5646362305
43.012810290,64.2496337891
44.013083184,#NC#NC#NC#NC#NC#NC#NC#NC
45.013377374,64.1333618164
46.013843592,64.0902099609
47.014139405,64.4217529297
48.014429148,64.3503417969
49.014698303,#NC#NC#NC#NC#NC#NC#NC#NC
50.014996681,63.8635253906
51.015297092,63.8837890625
52.015590327,63.7258911133
53.015895417,63.7963256836
54.016185811,61.1572875977
55.016454543,#NC#NC#NC#NC#NC#NC#NC#NC
56.016742637,64.4094848633
57.017038233,64.0429077148
58.017328963,64.7020874023
59.017852983,64.1154174805
60.018119240,#NC#NC#NC#NC#NC#NC#NC#NC
61.018413419,64.207824707
62.018713114,64.751953125
63.019008989,63.989074707
64.019309504,64.2850952148
65.019585380,#NC#NC#NC#NC#NC#NC#NC#NC
66.019890638,64.0952148438
67.020179297,64.5247192383
68.020475558,64.4647827148
69.020765657,64.4212036133
70.021062781,64.6201171875
71.021334705,#NC#NC#NC#NC#NC#NC#NC#NC
72.021844735,64.1278686523
73.022145020,63.9711914062
74.022441534,63.6373901367
75.022745097,64.4610595703
76.023240277,#NC#NC#NC#NC#NC#NC#NC#NC
77.023858600,63.7185668945
78.024362150,0.0304565429688
79.024870280,0.08447265625
79.024870280,0.00762939453125
