timestamp,CBO.LLC_DDIO_MEM_TOTAL_BYTES
2.000449579,1.84954833984
3.000668127,1.19750976562
4.000888921,0.488220214844
5.001109879,2.80236816406
6.001348166,1.27404785156
7.001566989,0.472717285156
8.001789846,2.31884765625
9.002013726,1.60211181641
10.003229142,1.46484375
11.003486228,1.11553955078
12.003735327,1.52532958984
13.003993460,2.23107910156
14.004245980,0.488342285156
15.004502402,1.2392578125
16.004755868,1.58972167969
17.005011040,1.69366455078
18.005246632,4809.16729736
19.005479035,4814.03070068
20.005735601,4805.14532471
21.005966977,4792.50671387
22.006200017,4806.3225708
23.006432963,4807.55059814
24.006665179,4809.83825684
25.006898468,4800.15924072
26.007134161,4788.10137939
27.007364786,4800.55889893
28.007599161,4794.35791016
29.007783884,4791.58477783
30.008019748,4802.37921143
31.008252777,4810.11785889
32.008480566,4803.15539551
33.008715040,4805.9899292
34.008947271,4802.52307129
35.009180334,4806.97485352
36.009411724,4806.0826416
37.009683860,4796.78674316
38.009921023,4781.57830811
39.010153996,4800.30517578
40.010388486,4803.33892822
41.010622148,4803.25897217
42.010851639,4809.14825439
43.011085086,4791.38946533
44.011317066,4799.26812744
45.011547683,4805.38763428
46.011784097,4805.47784424
47.012017568,4811.35375977
48.012249121,4812.96081543
49.012476079,4805.68463135
50.012707902,4801.23956299
51.012940907,4798.81750488
52.013171905,4807.2824707
53.013403977,4803.97949219
54.013641873,4795.79602051
55.013874684,4802.17938232
56.014110156,4802.88458252
57.014341846,4804.68493652
58.014575238,4797.38189697
59.014811070,4800.27056885
60.015041093,4807.99993896
61.015274553,4802.69586182
62.015509813,4788.66589355
63.015753074,4797.35424805
64.015991237,4799.92272949
65.016221923,4804.22869873
66.016457556,4802.56585693
67.016695164,4802.59429932
68.016926112,4788.31085205
69.017160807,4794.08184814
70.017393920,4792.3013916
71.017658353,4808.38787842
72.017892338,4791.67803955
73.018126916,4796.24157715
74.018359422,4808.39178467
75.018592509,4808.50140381
76.019050877,4803.64013672
77.019584612,4732.94061279
78.020126170,1.92260742188
79.020644352,2.65167236328
79.020644352,2.18212890625
