timestamp,CBO.PCIE_DATA_BYTES
2.000324131,0.0303955078125
3.000522249,0.0
4.000727720,0.0
5.000925325,0.0
6.001132408,0.030517578125
7.001345048,0.0
8.001622055,0.0
9.001860875,0.0152587890625
10.002094809,0.030517578125
11.002323338,0.0
12.002569598,0.0
13.002793840,0.0
14.003938208,0.0
15.004175096,0.0
16.004419345,0.0
17.004696185,0.0
18.004985741,119.209472656
19.005272768,116.473571777
20.005558723,119.493225098
21.005850918,119.743164062
22.006143996,118.124938965
23.006440100,118.617797852
24.006784088,119.800231934
25.007073618,119.84387207
26.007369349,122.848083496
27.007663048,119.664550781
28.007954752,119.298278809
29.008247322,119.373840332
30.008535367,119.365966797
31.008832668,120.256774902
32.009111871,118.735839844
33.009403373,119.899597168
34.009697535,120.217346191
35.009990255,118.771789551
36.010278102,119.294433594
37.010785903,118.27331543
38.011082368,119.038391113
39.011371077,119.974121094
40.011661787,118.599304199
41.011948397,119.444824219
42.012243976,119.155639648
43.012531986,118.976379395
44.012828548,120.000610352
45.013117824,120.617736816
46.013413995,118.974731445
47.013704959,119.199523926
48.013993775,119.159545898
49.014280931,116.633911133
50.014745369,119.65411377
51.015038674,119.544921875
52.015328264,118.925354004
53.015615404,118.779785156
54.015900636,123.298217773
55.016197009,120.91809082
56.016491892,119.283935547
57.016747806,118.731140137
58.017036152,119.110961914
59.017321936,118.74017334
60.017611055,119.886047363
61.017904892,119.86932373
62.018191605,118.682983398
63.018485865,119.384887695
64.018775655,119.608886719
65.019068972,117.89630127
66.019358967,119.984924316
67.019652642,118.224243164
68.019943399,120.106628418
69.020236194,117.277587891
70.020527677,119.341369629
71.020824736,119.146728516
72.021111898,119.091186523
73.021398149,119.270263672
74.021686530,116.089416504
75.021983799,119.889160156
76.024598721,119.227294922
77.025239225,118.081848145
78.025746723,0.0
79.026261665,0.0759887695312
79.026261665,0.0
