timestamp,CBO.PCIE_DATA_BYTES
2.000318938,#NC#NC#NC#NC#NC#NC#NC#NC
3.000514428,0.0
4.000735592,0.0
5.000998243,0.0
6.001259616,0.0
7.001568188,0.0
8.001782997,0.0
9.002933283,0.0
10.003160822,0.0
11.003390254,0.0
12.003618178,0.0
13.003855589,0.0
14.004091789,0.0
15.004320522,0.0
16.004563835,0.0
17.004840484,0.0
18.005134024,88.8114013672
19.005425421,89.0928955078
20.005710874,88.547668457
21.005993405,88.8985595703
22.006276031,88.520324707
23.006562404,88.9711914062
24.006849602,92.0818481445
25.007420227,88.8413085938
26.007706141,88.9491577148
27.007995238,88.7805786133
28.008281521,85.3964233398
29.008570047,88.9116821289
30.008859019,89.4183349609
31.009143294,87.7954711914
32.009428901,88.9616699219
33.009714274,89.0474853516
34.010002673,88.3138427734
35.010289937,89.4793701172
36.010577483,89.4877929688
37.010862058,89.0467529297
38.011417620,88.7647705078
39.011707045,86.1246337891
40.011993428,89.4826049805
41.012281082,89.2501831055
42.012565671,89.3436279297
43.012851665,89.3723144531
44.013140030,88.7049560547
45.013411140,#NC#NC#NC#NC#NC#NC#NC#NC
46.013688713,88.633605957
47.013975666,89.3550415039
48.014258281,89.3403930664
49.014547114,88.250793457
50.014835567,89.2306518555
51.015423642,86.6413574219
52.015711223,88.5618286133
53.016001632,89.1865234375
54.016291571,89.1667480469
55.016577501,88.259765625
56.016858084,92.4868164062
57.017146650,88.3146972656
58.017441785,88.9041137695
59.017723927,89.3771362305
60.018007752,88.1692504883
61.018295027,89.5716552734
62.018581440,88.3330688477
63.018864346,89.4916381836
64.019427278,89.2033691406
65.019712296,89.2327880859
66.019998621,85.3820800781
67.020283643,90.0374755859
68.020571988,84.489074707
69.020859819,88.8298950195
70.021146529,88.6362915039
71.021436919,86.4013061523
72.021717793,87.5584716797
73.022000586,88.4985351562
74.022278458,82.5913085938
75.022558517,88.8235473633
76.023036655,88.6364135742
77.023610164,89.1346435547
78.024116195,0.0304565429688
79.024607160,0.0305786132812
79.024607160,0.0913696289062
