timestamp,CBO.PCIE_DATA_BYTES
2.000347110,#NC#NC#NC#NC#NC#NC#NC#NC
3.000553492,0.0
4.000763564,0.0
5.000990595,0.0
6.001199817,0.0
7.001432341,0.0
8.001655611,0.0153198242188
9.001918711,0.0
10.003054321,#NC#NC#NC#NC#NC#NC#NC#NC
11.003288284,0.0304565429688
12.003522311,0.0
13.003750818,0.0
14.004000159,0.0
15.004248511,0.0
16.004496387,0.0
17.004725002,#NC#NC#NC#NC#NC#NC#NC#NC
18.004957223,67.6028442383
19.005189503,64.2437133789
20.005467920,64.2349853516
21.005697619,64.3043823242
22.005929010,63.9993286133
23.006158218,64.3909301758
24.006396961,64.3397216797
25.006609587,#NC#NC#NC#NC#NC#NC#NC#NC
26.006837484,64.2629394531
27.007064323,64.2061767578
28.007295027,64.2361450195
29.007536036,64.4413452148
30.007769024,64.1664428711
31.007998901,64.3153076172
32.008232279,64.375793457
33.008449535,#NC#NC#NC#NC#NC#NC#NC#NC
34.008684256,64.1828613281
35.008913020,64.3369140625
36.009140412,64.4787597656
37.009367309,64.2203979492
38.009599077,63.3876342773
39.009833039,64.213684082
40.010064781,64.3604125977
41.010280330,#NC#NC#NC#NC#NC#NC#NC#NC
42.010517277,64.3935546875
43.010748647,64.4135131836
44.010984764,63.2938842773
45.011216375,64.305480957
46.011444148,64.4026489258
47.011672996,64.4106445312
48.011921003,64.4785766602
49.012135700,#NC#NC#NC#NC#NC#NC#NC#NC
50.012368915,64.4196777344
51.012597361,64.3212280273
52.012828521,63.5026855469
53.013058540,67.7310180664
54.013297233,64.4223022461
55.013531543,64.4558105469
56.013763532,64.2753295898
57.013974719,#NC#NC#NC#NC#NC#NC#NC#NC
58.014209949,64.330078125
59.014447683,64.2593383789
60.014676211,64.3488769531
61.014909288,64.2777709961
62.015141072,63.110534668
63.015375005,64.4183959961
64.015624544,64.3121337891
65.015838886,#NC#NC#NC#NC#NC#NC#NC#NC
66.016069921,64.2835693359
67.016304483,64.1651000977
68.016536020,64.2899780273
69.016770745,64.3812866211
70.017004879,64.3293457031
71.017301434,64.3403320312
72.017533314,64.2342529297
73.017749285,#NC#NC#NC#NC#NC#NC#NC#NC
74.017983592,64.3120727539
75.018217546,64.4716186523
76.018684600,64.2794189453
77.019238526,63.8004150391
78.019769295,0.442321777344
79.020291951,0.0458984375
79.020291951,#NC#NC#NC#NC#NC#NC#NC#NC
