timestamp,CBO.PCIE_DATA_BYTES
2.000316617,0.0
3.000510600,0.0
4.000687934,0.0
5.000921549,0.0
6.001176573,0.0
7.001422351,0.0
8.001700040,0.0
9.001930242,0.0
10.002162885,0.0
11.002388096,0.0
12.002619643,0.0
13.003716266,0.0
14.003952701,0.0
15.004192844,0.183532714844
16.004422276,0.0
17.004652540,0.0
18.004884109,158.252197266
19.005115343,156.522277832
20.005347017,156.067565918
21.005581734,156.386291504
22.005820887,156.750061035
23.006049484,155.367858887
24.006282474,155.262145996
25.006511262,156.366149902
26.006737929,154.127746582
27.006968676,157.009216309
28.007197392,156.247741699
29.007451975,155.162414551
30.007681005,155.589904785
31.007908984,156.12890625
32.008137977,156.835754395
33.008367836,156.596252441
34.008598479,156.235229492
35.008827952,156.828979492
36.009062043,156.746887207
37.009291124,156.067321777
38.009521468,156.763671875
39.009761953,157.029052734
40.009999468,156.489257812
41.010233543,155.459716797
42.010467083,155.00604248
43.010695402,155.362731934
44.010930585,156.133300781
45.011162669,155.919555664
46.011389489,156.520690918
47.011623607,157.114440918
48.011856206,155.376831055
49.012087154,154.002441406
50.012314092,155.361206055
51.012547464,156.473388672
52.012779238,157.394958496
53.013012968,156.521972656
54.013245337,156.950622559
55.013478081,156.209899902
56.013716713,156.092529297
57.013944051,155.716918945
58.014171845,157.152160645
59.014399204,156.168212891
60.014629173,156.097351074
61.014859573,156.38684082
62.015086749,156.616333008
63.015318607,156.019714355
64.015600300,156.093505859
65.015830857,156.07611084
66.016060411,155.926147461
67.016293169,156.732299805
68.016518376,155.968078613
69.016747755,156.055725098
70.016977505,156.188903809
71.017210971,154.76940918
72.017441851,156.695678711
73.017677046,156.48651123
74.017908194,155.197570801
75.018138680,158.739624023
76.018986156,156.358093262
77.020384897,154.638427734
78.020757234,0.030517578125
79.021135351,0.0
79.021135351,0.427001953125
