timestamp,iMC0.MEM_BW_TOTAL,iMC1.MEM_BW_TOTAL,iMC2.MEM_BW_TOTAL
0.200316760,#NC,#NC,#NC
0.300478136,#NC,#NC,#NC
0.400727073,254.897644043,253.048156738,279.81262207
0.500962779,#NC,#NC,#NC
0.601205122,2.24066162109,1.16943359375,936.385192871
0.701423778,#NC,#NC,#NC
0.801623045,2.55590820312,1.37097167969,946.845153809
0.901783028,#NC,#NC,#NC
1.001921413,1.29748535156,0.0511474609375,0.190979003906
1.102037609,#NC,#NC,#NC
1.202156449,1.32110595703,0.00152587890625,0.237487792969
1.302264205,#NC,#NC,#NC
1.402380541,#NC,#NC,#NC
1.502497847,1.29516601562,0.0259399414062,0.611877441406
1.602607282,#NC,#NC,#NC
1.702731193,1.28240966797,0.0458374023438,0.145935058594
1.802856652,#NC,#NC,#NC
1.903033389,623.561096191,622.86340332,632.335876465
2.003156206,#NC,#NC,#NC
2.103269201,1.38928222656,0.065673828125,0.216186523438
2.203377682,#NC,#NC,#NC
2.303486178,1.27777099609,0.00457763671875,0.207763671875
2.403587536,#NC,#NC,#NC
2.503690169,#NC,#NC,#NC
2.603798199,1.31591796875,0.0755615234375,0.177978515625
2.703906046,#NC,#NC,#NC
2.804051085,1.34655761719,0.0519409179688,0.265075683594
2.904225515,#NC,#NC,#NC
3.004378775,521.227905273,515.867004395,513.838989258
3.104500631,#NC,#NC,#NC
3.204627205,1.29321289062,0.0137329101562,0.157348632812
3.304741511,#NC,#NC,#NC
3.404860853,1.30773925781,0.0618286132812,0.253601074219
3.504973952,#NC,#NC,#NC
3.605092678,#NC,#NC,#NC
3.705212184,1.29779052734,0.0015869140625,0.20166015625
3.805359684,#NC,#NC,#NC
3.905532811,1.27551269531,0.052734375,0.116149902344
4.005656937,#NC,#NC,#NC
4.105770140,1.34954833984,0.0695190429688,0.284912109375
4.205874999,#NC,#NC,#NC
4.305989505,1.3134765625,0.0824584960938,0.169555664062
4.406091638,#NC,#NC,#NC
4.506201490,1.30285644531,0.0130004882812,0.146667480469
4.606310663,#NC,#NC,#NC
4.706413444,#NC,#NC,#NC
4.806546580,1.27087402344,0.0512084960938,0.0924072265625
4.906689757,#NC,#NC,#NC
5.006824965,609.484008789,608.883483887,612.480895996
5.106931524,#NC,#NC,#NC
5.207044495,1.32751464844,0.0901489257812,0.215393066406
5.307150734,#NC,#NC,#NC
5.407267627,1.43585205078,0.150451660156,0.575866699219
5.507372926,#NC,#NC,#NC
5.607485816,1.51599121094,0.298645019531,0.426208496094
5.707597625,#NC,#NC,#NC
5.807737235,#NC,#NC,#NC
5.907900908,1.3291015625,0.0130004882812,0.113037109375
6.008025921,#NC,#NC,#NC
6.108148029,1.35961914062,0.122253417969,0.241394042969
6.208254328,#NC,#NC,#NC
6.308367437,1.31597900391,0.02294921875,0.245910644531
6.408472795,#NC,#NC,#NC
6.508596016,1.275390625,0.0572509765625,0.119934082031
6.608701738,#NC,#NC,#NC
6.708814723,1.32733154297,0.00537109375,0.102355957031
6.808920202,#NC,#NC,#NC
6.909052283,#NC,#NC,#NC
7.009195429,267.672912598,266.514648438,296.938293457
7.109307361,#NC,#NC,#NC
7.209426235,1.3388671875,0.046630859375,0.212280273438
7.309532867,#NC,#NC,#NC
7.409645509,1.3037109375,0.08251953125,0.279541015625
7.509750581,#NC,#NC,#NC
7.609862713,1.32202148438,0.00689697265625,0.160400390625
7.709972586,#NC,#NC,#NC
7.810107158,1.66119384766,0.390991210938,0.788146972656
7.910268280,#NC,#NC,#NC
8.010409684,5.44580078125,5.30426025391,8.48034667969
8.110533803,4.01214599609,2.68225097656,4.94262695312
8.210651726,#NC,#NC,#NC
8.310770224,1.27252197266,0.0549926757812,0.140563964844
8.410880393,#NC,#NC,#NC
8.510997848,1.32891845703,0.006103515625,0.107727050781
8.611108890,#NC,#NC,#NC
8.711227615,1.28173828125,0.00994873046875,0.175659179688
8.811339501,#NC,#NC,#NC
8.911480501,1.29998779297,0.0228881835938,0.0916748046875
9.011625067,#NC,#NC,#NC
9.111754290,1.48498535156,0.267211914062,0.424133300781
9.211879400,1.716796875,0.531005859375,1.05999755859
9.311990687,#NC,#NC,#NC
9.412112340,1.33508300781,0.0137329101562,0.16650390625
9.512222581,#NC,#NC,#NC
9.612340508,1.29150390625,0.0198974609375,0.16650390625
